Atom_ID,E_Vac_Cell,E_f_vac_Zn
34256,-720035.405890064,0.39873006395768396
34257,-720035.213459075,0.20629907495580635
34262,-720035.419167244,0.41200724398490063
34595,-720035.431259598,0.42409959799382857
34600,-720035.642868009,0.6357080090395736
34601,-720035.810978718,0.8038187179784851
34606,-720035.802552687,0.7953926869971307
27868,-720035.575359592,0.5681995919743182
27870,-720035.173407957,0.16624795695073924
34268,-720035.270860367,0.2637003669818493
34274,-720035.426583338,0.4194233379397171
34276,-720035.215894888,0.20873488803166917
34607,-720035.517042642,0.5098826419865342
27879,-720035.802285198,0.7951251979987698
27880,-720035.612911168,0.6057511680131408
27882,-720035.785120934,0.7779609340080621
27885,-720035.885015693,0.8778556930204483
27886,-720036.040496681,1.033336680994891
27888,-720035.798754707,0.7915947069717201
34293,-720035.466549545,0.45938954493735007
28223,-720035.501203064,0.49404306398477427
28229,-720035.587918589,0.5807585890009629
34630,-720035.49146877,0.48430876995675287
34631,-720035.431848992,0.424688992004432
28159,-720035.619437824,0.6122778239963206
28162,-720035.631518986,0.6243589859526234
28501,-720035.545914363,0.5387543629925328
34556,-720035.593505624,0.5863456239761414
34561,-720035.602469075,0.5953090749984237
28165,-720035.496277064,0.48911706396151355
28166,-720035.694184848,0.6870248479839044
34573,-720035.124597859,0.11743785897973946
28183,-720035.304678531,0.29751853100728265
28184,-720035.319670352,0.3125103520299869
28189,-720035.311132983,0.3039729829482364
34580,-720035.060919945,0.05375994500476888
34591,-720035.464514386,0.45735438601817957
34933,-720035.663386864,0.6562268639985102
28537,-720035.547580236,0.5404202359798925
28204,-720035.563692973,0.556532972988263
28543,-720035.514753534,0.5075935339858385
28549,-720035.497887034,0.49072703396208606
34597,-720035.689653554,0.6824935539928826
34598,-720035.451306389,0.44414638893917224
34939,-720035.954992451,0.9478324509994688
34944,-720035.805851849,0.7986918490217628
28207,-720035.456408551,0.4492485509557279
28213,-720035.412875736,0.405715736008771
34609,-720035.954635592,0.9474755919376018
34610,-720035.751035769,0.7438757689972969
34615,-720035.4031875,0.3960274999566006
34616,-720035.634946425,0.6277864249726387
28219,-720035.619374945,0.6122149449377882
28222,-720035.326392947,0.3192329469905796
28228,-720035.4935567,0.4863966999413075
34633,-720035.375665373,0.36850537304539255
34963,-720035.517606593,0.5104465929628911
28567,-720035.507055925,0.49989592496544144
28504,-720035.240356278,0.2331962780166047
28846,-720035.346077432,0.3389174320339786
28852,-720035.485792515,0.4786325149774181
35248,-720035.404423301,0.3972633009846883
28521,-720035.084061566,0.07690156603470466
35259,-720035.46766481,0.4605048100068795
35260,-720035.174911528,0.1677515280037748
28530,-720035.261983423,0.2548234230210634
28870,-720035.223157231,0.21599723099038026
34928,-720035.202909502,0.19574950196087382
34935,-720035.806156446,0.7989964459860327
28536,-720035.863223807,0.8560638069478425
28882,-720035.312107673,0.3049476730242001
34936,-720035.668175509,0.6610155089595916
28542,-720035.703382925,0.6962229250069337
28545,-720035.8518367,0.8446766999853405
28888,-720035.816808904,0.8096489040484282
34941,-720036.039172809,1.0320128089818734
34942,-720035.934721802,0.9275618020049857
34947,-720035.602441458,0.5952814580244573
35290,-720035.447068923,0.43990892302949003
28551,-720035.261251079,0.2540910790279137
28552,-720035.704983094,0.6978230940015616
