Atom_ID,E_Vac_Cell,E_f_vac_Zn
26919,-716266.149420518,1.0266605179315063
19539,-716265.900298015,0.7775380149507525
19545,-716265.982381012,0.8596210120269658
23225,-716265.756322533,0.6335625329777228
23228,-716265.731613111,0.6088531109528246
23231,-716265.543464875,0.42070487493421904
23234,-716265.936064004,0.813304003935829
26921,-716265.682220638,0.5594606380002203
27111,-716265.736045627,0.6132856270089375
19550,-716265.70268174,0.5799217400164904
23242,-716265.927310071,0.8045500709233435
26931,-716266.264126481,1.141366480991766
23237,-716265.804598569,0.6818385690241682
23238,-716266.101107359,0.9783473590179907
23240,-716265.91656982,0.7938098199922221
23241,-716265.987154352,0.864394351982102
26930,-716265.415620489,0.2928604890150579
23245,-716265.825165744,0.7024057440250742
19564,-716265.822050234,0.6992902339227127
23243,-716265.576345763,0.453585763021894
26933,-716265.611724661,0.488964660933763
23260,-716265.823883459,0.7011234589410575
23257,-716265.816980734,0.6942207339709254
26943,-716265.820468251,0.6977082509804147
26946,-716266.202109894,1.079349893985838
23258,-716265.421927866,0.29916786591295175
23259,-716265.58896175,0.4662017500051858
26938,-716265.730300172,0.6075401719683411
26941,-716265.710027568,0.5872675680113586
26948,-716265.951686349,0.8289263489679994
23419,-716265.712998173,0.5902381729358437
19725,-716265.956835704,0.8340757040097939
23414,-716265.728867432,0.606107431955226
23421,-716265.722171512,0.5994115119358154
27100,-716265.571766693,0.4490066929977017
27107,-716265.713204996,0.5904449959309401
19738,-716265.798288876,0.6755288759270313
23417,-716265.849087218,0.7263272180245819
23420,-716265.832966675,0.710206675019637
27113,-716265.571920598,0.44916059801127783
27114,-716265.622275597,0.4995155969192835
19938,-716266.120663411,0.99790341095306
23429,-716265.810917303,0.6881573029351982
23431,-716265.564843188,0.4420831880090388
23432,-716265.741916962,0.6191569619370254
23433,-716265.521711943,0.39895194294169567
23624,-716265.780454806,0.6576948060212287
27118,-716265.721758699,0.5989986990136655
19748,-716265.861310448,0.7385504480009528
19754,-716266.305796945,1.1830369449710103
23443,-716265.754581124,0.631821124025211
19749,-716266.069541642,0.9467816419457646
19756,-716265.8342043,0.7114442999265718
23436,-716265.594690592,0.47193059199728093
23440,-716266.10414405,0.9813840500102939
27322,-716265.694940794,0.5721807939955594
19760,-716265.499983913,0.37722391300141833
23446,-716266.00188467,0.8791246699658783
19755,-716265.948734518,0.8259745179932194
27130,-716265.335810848,0.2130508480151745
27133,-716265.502352022,0.379592021952905
27136,-716265.194708646,0.07194864601135276
27138,-716265.873167391,0.7504073910206186
23601,-716265.855449497,0.7326894969703259
23604,-716265.669790405,0.54703040493425
23611,-716265.662608844,0.5398488439643385
